,KeywordID,KeywordLabel,DateKeywordCreated,YearKeywordCreated,TotalNumberUsed,TotalNumberIntervieweeUsing,number_of_possible_interview
1199,26642,deportation from Viseul-de-Sus (Romania : Ghetto),1999-03-29,1999.0,13,12,
1200,14591,Hungary 1945 (April 4)  2002 (December 31),1997-01-06,1997.0,5,4,
1201,14308,Romania 1945 (January 1 - May 7),1996-12-11,1996.0,7,5,
1202,32964,deportation from Újpest (Hungary : Ghetto),2000-07-24,2000.0,5,4,
1203,44810,transfer to Gundelsdorf (Germany : Concentration Camp),2002-05-13,2002.0,2,2,
1204,11740,early personal aspirations,1996-02-16,1996.0,37,34,
1205,26193,Romanian camp guards,1999-01-06,1999.0,7,7,
1206,10718,Jewish dietary laws,1996-01-19,1996.0,44,42,
1207,14574,Austria 1945 (May 8) -2000 (January 1),1997-01-06,1997.0,4,1,
1208,16001,1944 documents and artifacts (stills),1997-07-11,1997.0,19,15,
1209,26167,deportation guards,1998-12-18,1998.0,7,7,
1210,17245,property seizure,1998-03-19,1998.0,32,30,
1211,26723,transfer from Kistarcsa (Hungary : Internment Camp),1999-04-20,1999.0,11,10,
1212,39386,"Kielce-Ludwigshütte (Kielce, Poland : Concentration Camp)",2001-07-25,2001.0,3,3,
1213,39454,transfer from Kielce-Ludwigshütte (Poland : Concentration Camp),2001-07-30,2001.0,3,3,
1214,17008,transfer to Grünberg in Schlesien (Germany : Concentration Camp),1997-12-22,1997.0,3,3,
1215,36075,Belgian prisoner functionaries,2000-12-20,2000.0,6,4,
1216,15598,Sephardic Jewry,1997-04-02,1997.0,5,5,
1217,36454,transfer to Riga (Latvia : Concentration Camp)(generic),2001-01-17,2001.0,16,16,
1218,15450,deportation from ghettos,1997-03-27,1997.0,10,10,
1219,17135,ghettos,1998-01-07,1998.0,8,7,
1220,22221,"Patton, George S.",1998-07-19,1998.0,1,1,
1221,9116,daughters,1995-12-08,1995.0,10,9,
1222,27316,transfer to Geislingen an der Steige (Germany : Concentration Camp),1999-06-28,1999.0,16,15,
1223,16432,prison-related psychological reactions,1997-11-17,1997.0,1,1,
1224,14267,black market activities,1996-12-09,1996.0,30,28,
1225,14368,deportation escape attempts,1996-12-12,1996.0,8,8,
1226,15463,forced march family interactions,1997-03-27,1997.0,46,43,
1227,14989,Romanian kapos,1997-02-04,1997.0,3,2,
1228,14921,prisoners of war,1997-01-31,1997.0,12,10,
1229,77420,Block 12 (Auschwitz II-Birkenau),2005-12-07,2005.0,5,5,
1230,42090,amputations,2002-01-23,2002.0,2,2,
1231,17026,transfer to Kurzbach (Germany : Concentration Camp),1997-12-22,1997.0,14,14,
1232,17025,transfer to Kratzau (Czechoslovakia : Concentration Camp),1997-12-22,1997.0,15,15,
1233,28803,Europe 1945,1999-10-25,1999.0,251,36,
1234,2671,(PIQ) United States of America,1995-12-08,1995.0,1,1,
1235,17405,United States Holocaust Memorial Museum,1998-03-26,1998.0,3,3,
1236,15944,1995 photographs (stills),1997-07-10,1997.0,8,8,
1237,22438,Spanish prisoners,1998-08-10,1998.0,3,3,
1238,29466,transfer food sharing,1999-12-06,1999.0,21,21,
1239,14842,armed forces antisemitism,1997-01-23,1997.0,4,4,
1240,46220,field hospitals,2002-07-19,2002.0,2,2,
1241,16653,migration to Poland,1997-12-08,1997.0,9,9,
1242,42103,sexual assault fears,2002-01-24,2002.0,36,36,
1243,8662,Shabbat,1995-12-08,1995.0,31,30,
1244,14919,Romanian prisoners,1997-01-31,1997.0,39,33,
1245,23596,Hungarian soldiers,1998-09-15,1998.0,10,9,
1246,17553,"Sereď (Slovakia, Czechoslovakia : Concentration Camp)",1998-03-26,1998.0,1,1,
1247,12876,"Sereď (Slovakia, Czechoslovakia)",1996-09-26,1996.0,1,1,
1248,7830,Kurzbach (Germany : Concentration Camp),1995-12-08,1995.0,3,3,
1249,25361,prison populations,1998-11-05,1998.0,3,3,
1250,10205,Zionist organizations,1995-12-08,1995.0,2,2,
1251,16630,migration to Germany,1997-12-08,1997.0,5,5,
1252,26437,Hungarian prisoners of war,1999-03-02,1999.0,3,3,
1253,16955,transfer to Breslau-Hundsfeld (Germany : Concentration Camp),1997-12-17,1997.0,19,18,
1254,16163,transfer from Mauthausen (Austria : Concentration Camp),1997-07-21,1997.0,29,28,
1255,41455,anti-Roma prejudice,2001-12-19,2001.0,1,1,
1256,26440,attitudes toward Roma,1999-03-03,1999.0,8,7,
1257,42803,Serbian prisoners,2002-02-22,2002.0,4,4,
1258,55471,corpse disposal,2003-04-30,2003.0,9,8,
1259,14251,Romania 1939 (September 1) - 1945 (May 7),1996-12-09,1996.0,4,4,
1260,16661,migration to Sweden,1997-12-08,1997.0,2,2,
1261,16404,prison selections,1997-11-14,1997.0,3,3,
1262,16524,transfer from Kaufering (Germany : Concentration Camp)(generic),1997-11-19,1997.0,4,4,
1263,20949,"transfer from Žilina (Slovakia, Czechoslovakia : Concentration Camp)",1998-05-27,1998.0,1,1,
1264,7615,"Harmensee (Kraków, Poland : Concentration Camp)",1995-12-08,1995.0,1,1,
1265,27372,transfer to Harmensee (Poland : Concentration Camp),1999-06-30,1999.0,1,1,
1266,27371,transfer from Harmensee (Poland : Concentration Camp),1999-06-30,1999.0,1,1,
1267,16525,protection paper provision,1997-11-19,1997.0,4,4,
1268,32347,resistance decisions,2000-06-12,2000.0,19,17,
1269,14827,covert economic activities,1997-01-22,1997.0,4,4,
1270,7618,"Janinagrube (Kraków, Poland : Concentration Camp)",1995-12-08,1995.0,18,7,
1271,41312,"Libiąż (Kraków, Poland)",2001-12-13,2001.0,18,7,
1272,17166,malaria,1998-01-30,1998.0,29,29,
1273,30897,forced march mass executions,2000-03-15,2000.0,13,13,
1274,50700,Latvian prisoners,2002-12-04,2002.0,2,2,
1275,16472,transfer from Stutthof (Danzig (FC) : Concentration Camp),1997-11-19,1997.0,22,22,
1276,59963,cigarette importance,2003-12-23,2003.0,87,76,
1277,14245,Czech Republic 1993 (January 1) - 2000 (January 1),1996-12-09,1996.0,1,1,
1278,7865,Lenzing (Austria : Concentration Camp),1995-12-08,1995.0,3,3,
1279,65683,"Lenzing (Upper Austria, Austria)",2004-09-08,2004.0,3,3,
1280,10681,sexual assaults,1996-01-16,1996.0,5,5,
1281,22866,transfer to Lenzing (Austria : Concentration Camp),1998-08-26,1998.0,21,21,
1282,16916,deportation from Mukacevo (Czechoslovakia),1997-12-16,1997.0,8,8,
1283,10616,Audi,1996-01-11,1996.0,1,1,
1284,20615,Chemnitz (Germany : Concentration Camp)(generic),1998-05-15,1998.0,6,2,
1285,12619,"Chemnitz (Saxony, Germany)",1996-09-26,1996.0,6,2,
1286,31724,transfer to Boizenburg (Germany : Concentration Camp),2000-05-01,2000.0,13,11,
1287,7891,Frankfurt am Main (Germany : Concentration Camp),1995-12-08,1995.0,5,3,
1288,58291,male kapos,2003-09-10,2003.0,31,28,
1289,31294,abandonment (emotion),2000-03-31,2000.0,12,12,
1290,26873,attitudes toward non-Jews,1999-05-14,1999.0,3,3,
1291,17358,"Clauberg, Carl",1998-03-25,1998.0,28,21,
1292,31605,"Samuel, Maximilian",2000-04-18,2000.0,13,6,
1293,5772,Organisation Todt,1995-12-08,1995.0,8,8,
1294,17194,attitudes toward Arab States and/or Arabs,1998-02-24,1998.0,3,3,
1295,12111,acculturation,1996-05-02,1996.0,13,13,
1296,13307,working life,1996-10-28,1996.0,31,29,
1297,29515,transfer to Grünberg (Germany : Concentration Camp)(generic),1999-12-09,1999.0,2,2,
1298,46622,Greek kapos,2002-07-31,2002.0,7,6,
1299,10777,begging,1996-01-23,1996.0,6,6,
1300,15137,family histories,1997-03-06,1997.0,19,16,
1301,39606,clergy and monastic prisoners,2001-08-08,2001.0,9,9,
1302,3778,stepmothers,1995-12-08,1995.0,12,10,
1303,26438,Polish Red Cross,1999-03-02,1999.0,6,6,
1304,71083,Mauerschule (Auschwitz I),2005-04-01,2005.0,20,13,
1305,16169,transfer from Dachau (Germany : Concentration Camp),1997-07-21,1997.0,21,19,
1306,16100,deportation from Cracow (Poland : Ghetto),1997-07-18,1997.0,3,3,
1307,16140,deportation to Krakau-Plaszow (Poland : Concentration Camp),1997-07-21,1997.0,2,2,
1308,8049,"Kraków (Kraków, Poland : Ghetto)",1995-12-08,1995.0,4,4,
1309,14653,"Miechów (Miechów, Kielce, Poland : Ghetto)",1997-01-08,1997.0,1,1,
1310,29888,"Miechów (Miechów, Kielce, Poland)",2000-01-12,2000.0,2,2,
1311,17386,Neustadt-Glewe (Germany : Concentration Camp),1998-03-26,1998.0,14,10,
1312,25527,"Neustadt-Glewe (Mecklenburg-Schwerin, Germany)",1998-11-10,1998.0,14,10,
1313,21429,deportation food acquisition,1998-06-12,1998.0,4,4,
1314,30494,transfer to Berlin (Germany : Concentration Camp)(generic),2000-02-23,2000.0,1,1,
1315,16208,ghetto first impressions,1997-07-23,1997.0,2,2,
1316,15314,camp covert movement,1997-03-18,1997.0,21,21,
1317,26347,deportation Jewish religious observances,1999-01-27,1999.0,5,5,
1318,16466,killings,1997-11-19,1997.0,21,21,
1319,67375,deportation from Zalau (Romania : Ghetto),2004-11-01,2004.0,1,1,
1320,7836,Wüstegiersdorf (Germany : Concentration Camp)(generic),1995-12-08,1995.0,9,7,
1321,28343,"Wüstegiersdorf (Prussia, Germany)",1999-09-24,1999.0,10,8,
1322,28176,"Kaduk, Oswald",1999-09-10,1999.0,15,12,
1323,21332,deportation corpses,1998-06-10,1998.0,9,9,
1324,21839,transfer from Babitz (Poland : Concentration Camp),1998-07-07,1998.0,3,3,
1325,3800,Sukkot,1995-12-08,1995.0,7,7,
1326,5741,Krupp AG,1995-12-08,1995.0,18,16,
1327,47594,political prisoner kapos,2002-09-03,2002.0,49,38,
1328,28627,"Gärtner, Ella",1999-10-13,1999.0,9,8,
1329,6657,"Robota, Roza",1995-12-08,1995.0,46,34,
1330,29944,"Sapirsztein, Regina",2000-01-18,2000.0,5,5,
1331,29945,"Weissblum, Ester",2000-01-18,2000.0,17,8,
1332,9261,ghetto forced labor,1995-12-08,1995.0,11,10,
1333,16500,ghetto-related aid giving,1997-11-19,1997.0,10,10,
1334,31400,Austrian kapos,2000-04-07,2000.0,35,27,
1335,31578,Croatian camp guards,2000-04-17,2000.0,5,5,
1336,47287,"Eberswalde (Brandenburg, Prussia, Germany)",2002-08-16,2002.0,8,1,
1337,26670,Eberswalde-Britz (Germany : Concentration Camp),1999-04-15,1999.0,8,1,
1338,35292,transfer from Eberswalde (Germany : Concentration Camp),2000-11-13,2000.0,1,1,
1339,16540,courtships,1997-11-25,1997.0,17,16,
1340,15890,1941 photographs (stills),1997-07-10,1997.0,2,2,
1341,15896,1947 photographs (stills),1997-07-10,1997.0,7,5,
1342,15895,1946 photographs (stills),1997-07-10,1997.0,8,7,
1343,16635,migration from Israel,1997-12-08,1997.0,3,3,
1344,16656,migration from Romania,1997-12-08,1997.0,4,4,
1345,16634,migration to Israel,1997-12-08,1997.0,5,5,
1346,19645,"Koch, Ilse",1998-04-09,1998.0,16,16,
1347,22243,corpses,1998-07-24,1998.0,21,20,
1348,16772,transfer from Trzebinia (Poland : Concentration Camp),1997-12-14,1997.0,6,6,
1349,7629,"Trzebinia (Kraków, Poland : Concentration Camp)",1995-12-08,1995.0,6,5,
1350,21026,"Trzebinia (Kraków, Poland)",1998-05-29,1998.0,6,5,
1351,26564,transfer from Frankfurt/Oder (Germany : Concentration Camp),1999-03-23,1999.0,1,1,
1352,36103,Jewish publications,2001-01-02,2001.0,3,2,
1353,12882,"Sighet (Crisana-Maramures, Romania)",1996-09-26,1996.0,28,13,
1354,8095,Sighet (Romania : Ghetto),1995-12-08,1995.0,23,10,
1355,12891,"Sosnowiec (Kielce, Poland)",1996-09-26,1996.0,10,10,
1356,7628,"Sosnowitz (Kielce, Poland : Concentration Camp)(generic)",1995-12-08,1995.0,3,3,
1357,16763,transfer to Sosnowitz (Poland : Concentration Camp),1997-12-14,1997.0,4,4,
1358,4003,disinfection chamber (Auschwitz II-Birkenau),1995-12-08,1995.0,16,16,
1359,7823,Fünfteichen (Germany : Concentration Camp),1995-12-08,1995.0,7,4,
1360,16988,transfer to Fünfteichen (Germany : Concentration Camp),1997-12-21,1997.0,10,10,
1361,14323,tefillin,1996-12-11,1996.0,22,18,
1362,26348,Jewish prisoners of war,1999-01-27,1999.0,13,13,
1363,23423,Polish prisoners of war,1998-09-11,1998.0,23,22,
1364,22648,busses,1998-08-20,1998.0,6,6,
1365,17011,transfer to Halbstadt (Czechoslovakia : Concentration Camp),1997-12-22,1997.0,12,12,
1366,26693,transfer childbearing,1999-04-19,1999.0,3,3,
1367,14239,Poland 1980 (August 14) - 1985 (November 5),1996-12-09,1996.0,51,8,
1368,14240,Poland 1985 (November 6) - 1989 (June 4),1996-12-09,1996.0,41,8,
1369,16509,migration assistance,1997-11-19,1997.0,10,10,
1370,14986,Czech kapos,1997-02-04,1997.0,55,46,
1371,12503,Belgium 1943,1996-09-12,1996.0,6,4,
1372,7589,Stutthof (Danzig (FC) : Concentration Camp),1995-12-08,1995.0,45,25,
1373,63302,Stutthof (Danzig (FC)),2004-06-22,2004.0,45,25,
1374,31697,"Kielce-Henryków (Kielce, Poland : Concentration Camp)",2000-04-28,2000.0,1,1,
1375,31808,transfer from Kielce-Henryków (Poland : Concentration Camp),2000-05-09,2000.0,3,3,
1376,22309,transfer to Trzebinia (Poland : Concentration Camp),1998-08-02,1998.0,4,4,
1377,13531,ghetto medical care,1996-11-01,1996.0,3,3,
1378,32370,Moroccan kapos,2000-06-13,2000.0,1,1,
1379,7616,Hindenburg (Germany : Concentration Camp),1995-12-08,1995.0,3,3,
1380,12696,"Hindenburg (Upper Silesia, Prussia, Germany)",1996-09-26,1996.0,3,3,
1381,13560,"Cinad'ovo (Podkarpatska Rus, Czechoslovakia)",1996-11-04,1996.0,1,1,
1382,16905,deportation from Cinad'ovo (Czechoslovakia),1997-12-16,1997.0,1,1,
1383,32948,Children of Auschwitz Nazi Deadly Lab Experiments,2000-07-21,2000.0,1,1,
1384,16942,"deportation from Žilina (Slovakia, Czechoslovakia)",1997-12-16,1997.0,3,3,
1385,26977,Bad Kudowa (Germany),1999-05-24,1999.0,4,3,
1386,19932,Sackisch (Germany : Concentration Camp),1998-04-21,1998.0,4,3,
1387,29901,Langenbielau (Germany),2000-01-14,2000.0,15,7,
1388,7831,Langenbielau I (Germany : Concentration Camp),1995-12-08,1995.0,15,7,
1389,13868,camp education,1996-11-14,1996.0,38,30,
1390,16736,transfer to Rothschwaige (Germany : Concentration Camp),1997-12-10,1997.0,6,6,
1391,26701,transfer to Kaufering Lager I (Germany : Concentration Camp),1999-04-19,1999.0,5,5,
1392,16545,migration from Hungary,1997-11-30,1997.0,2,2,
1393,12880,Sibiu (Romania),1996-09-26,1996.0,1,1,
1394,9916,restitution,1995-12-08,1995.0,28,27,
1395,25593,Jüdischer Ordnungsdienst,1998-11-12,1998.0,20,18,
1396,18984,Oederan (Germany : Concentration Camp),1998-04-06,1998.0,6,5,
1397,61985,Oederan (Germany),2004-04-28,2004.0,6,5,
1398,15221,sanitary conditions,1997-03-13,1997.0,10,10,
1399,15473,transfer sexual activities,1997-03-27,1997.0,2,2,
1400,27425,transfer to Bolkenhain (Germany : Concentration Camp),1999-07-05,1999.0,2,2,
1401,17247,betrayals,1998-03-19,1998.0,8,7,
1402,7763,"Landsberg (Bavaria, Germany : Concentration Camp)",1995-12-08,1995.0,24,6,
1403,8352,"Landsberg (Bavaria, Germany)",1995-12-08,1995.0,24,6,
1404,11483,Neusalz (Germany : Concentration Camp),1996-02-08,1996.0,2,2,
1405,13445,Neusalz (Germany),1996-10-31,1996.0,2,2,
1406,16594,transfer to Neusalz (Germany : Concentration Camp),1997-12-04,1997.0,3,3,
1407,21150,transfer from Dresden (Germany : Concentration Camp),1998-06-03,1998.0,1,1,
1408,16315,deportation from Iza (Czechoslovakia : Ghetto),1997-10-31,1997.0,3,3,
1409,29718,"Drexler, Margot",1999-12-23,1999.0,19,16,
1410,6088,"Warsaw Ghetto Uprising (April 19 - May 16, 1943)",1995-12-08,1995.0,3,3,
1411,20029,transfer to Zittau (Germany : Concentration Camp),1998-04-27,1998.0,19,18,
1412,16518,false document provision,1997-11-19,1997.0,3,3,
1413,15133,false documents,1997-03-06,1997.0,4,4,
1414,4923,protection papers,1995-12-08,1995.0,4,4,
1415,44727,Croatian kapos,2002-05-07,2002.0,3,2,
1416,42933,transfer from Litzmannstadt (Poland : Concentration Camp),2002-02-26,2002.0,1,1,
1417,23421,Polish camp guards,1998-09-11,1998.0,14,14,
1418,35493,transfer to Hochweiler (Germany : Concentration Camp),2000-11-21,2000.0,12,12,
1419,14820,communist regime everyday life,1997-01-22,1997.0,3,3,
1420,14609,Romania 1945 (May 8) - 2000 (January 1),1997-01-06,1997.0,32,4,
1421,16558,migration to the Netherlands,1997-11-30,1997.0,2,2,
1422,14151,Netherlands 1948 (August 24) - 2000 (January 1),1996-12-05,1996.0,7,2,
1423,22945,U.S. prisoners of war,1998-08-28,1998.0,6,6,
1424,22379,transfer to Langenbielau I (Germany : Concentration Camp),1998-08-06,1998.0,13,12,
1425,3620,Polish (language),1995-12-08,1995.0,10,9,
1426,26174,national identity,1998-12-23,1998.0,5,5,
1427,15462,forced march injuries,1997-03-27,1997.0,19,19,
1428,14340,Soviet prisoner of war camps (generic),1996-12-12,1996.0,2,2,
1429,63403,Chechen prisoners,2004-06-24,2004.0,2,2,
1430,5820,Telefunken (firm),1995-12-08,1995.0,9,7,
1431,17053,transfer to Porta Westfalica (Germany : Concentration Camp),1997-12-23,1997.0,2,2,
1432,3318,hunger,1995-12-08,1995.0,15,14,
1433,15652,deportation thirst,1997-04-04,1997.0,23,23,
1434,14378,ghetto adaptation methods,1996-12-12,1996.0,9,9,
1435,16527,transfer from Landsberg (Germany : Concentration Camp),1997-11-19,1997.0,3,3,
1436,15848,1990s photographs (stills),1997-07-10,1997.0,15,12,
1437,16165,transfer from Drancy (France : Concentration Camp),1997-07-21,1997.0,14,13,
1438,40443,"Veil, Simone",2001-11-16,2001.0,4,4,
1439,34802,transfer to Althammer (Poland : Concentration Camp),2000-10-16,2000.0,9,9,
1440,51028,tattooing forced labor,2002-12-12,2002.0,13,11,
1441,44778,transfer to Brieg (Germany : Concentration Camp),2002-05-09,2002.0,2,2,
1442,31529,drownings,2000-04-14,2000.0,5,5,
1443,7544,Dachau (Germany : Concentration Camp),1995-12-08,1995.0,57,24,
1444,8233,Dachau (Germany),1995-12-08,1995.0,59,26,
1445,13090,Netherlands 1943,1996-10-16,1996.0,70,10,
1446,61005,wartime diaries,2004-03-10,2004.0,6,5,
1447,22646,forced march infestations,1998-08-20,1998.0,3,3,
1448,15638,Danzig (FC) 1945 (January 1 - May 7),1997-04-04,1997.0,56,12,
1449,17017,transfer to Janinagrube (Poland : Concentration Camp),1997-12-22,1997.0,9,9,
1450,9253,ghetto food,1995-12-08,1995.0,7,7,
1451,59271,scarlet fever,2003-11-05,2003.0,25,24,
1452,25360,ghetto populations,1998-11-05,1998.0,3,3,
1453,5804,Siemens-Schuckertwerke AG,1995-12-08,1995.0,4,4,
1454,43014,deportation rumors,2002-02-28,2002.0,6,6,
1455,26694,transfer to Zschachwitz (Germany : Concentration Camp),1999-04-19,1999.0,1,1,
1456,15253,scabies,1997-03-14,1997.0,23,23,
1457,23287,French civilian laborers,1998-09-08,1998.0,7,6,
1458,33990,transfer to Hamburg-Sasel (Germany : Concentration Camp),2000-09-07,2000.0,9,9,
1459,7514,France 1940 (May 10) - 1942 (February 28),1995-12-08,1995.0,26,4,
1460,15458,forced march escape attempts,1997-03-27,1997.0,18,17,
1461,32476,"transfer to Kaufering, Lager IX (Germany : Concentration Camp)",2000-06-20,2000.0,2,2,
1462,14992,French kapos,1997-02-04,1997.0,18,15,
1463,26612,Ukrainian prisoner functionaries,1999-03-26,1999.0,7,7,
1464,15178,explosives disposal forced labor,1997-03-10,1997.0,7,7,
1465,32970,Schwarzheide (Germany : Concentration Camp),2000-07-24,2000.0,2,2,
1466,14745,ghetto liberation,1997-01-15,1997.0,1,1,
1467,12840,"Prague (Bohemia, Czechoslovakia)",1996-09-26,1996.0,14,4,
1468,18452,deportation from Miskolc (Hungary : Ghetto),1998-04-01,1998.0,6,5,
1469,18759,"Goeth, Amon",1998-04-02,1998.0,4,4,
1470,15278,ghetto suicide attempts,1997-03-14,1997.0,1,1,
1471,16506,deportation-related aid giving,1997-11-19,1997.0,13,12,
1472,28238,Pürschkau (Germany : Concentration Camp),1999-09-14,1999.0,1,1,
1473,17200,deportation adaptation methods,1998-02-24,1998.0,10,10,
1474,14237,Poland 1956 (June 28) - 1967 (December 31),1996-12-09,1996.0,10,4,
1475,32951,Brazil 1945 (May 8) - 2000 (January 1),2000-07-21,2000.0,4,1,
1476,16604,migration from Austria,1997-12-08,1997.0,6,6,
1477,16609,migration from Brazil,1997-12-08,1997.0,1,1,
1478,16663,migration from Switzerland,1997-12-08,1997.0,1,1,
1479,16608,migration to Brazil,1997-12-08,1997.0,1,1,
1480,16662,migration to Switzerland,1997-12-08,1997.0,2,2,
1481,11756,socioeconomic status,1996-02-28,1996.0,5,5,
1482,14617,Switzerland 1945 (May 8) - 2000 (January 1),1997-01-06,1997.0,4,1,
1483,9896,religious beliefs,1995-12-08,1995.0,6,6,
1484,3674,Roman Catholic Church,1995-12-08,1995.0,1,1,
1485,14579,Czechoslovakia 1918 (November 11) - 1939 (March 14),1997-01-06,1997.0,26,10,
1486,22626,roundup warnings,1998-08-20,1998.0,10,9,
1487,14014,Israel 1948 (May 14) - 1967 (June 5),1996-12-02,1996.0,74,16,
1488,31996,refugee children,2000-05-22,2000.0,1,1,
1489,21399,transfer to Sankt Georgenthal (Czechoslovakia : Concentration Camp),1998-06-11,1998.0,9,9,
1490,11743,survivor marriages,1996-02-16,1996.0,3,3,
1491,47532,homosexual persecution awareness,2002-08-26,2002.0,2,2,
1492,15374,resistance fighter recruitment,1997-03-21,1997.0,5,5,
1493,42161,resistance group intelligence activities,2002-01-24,2002.0,2,2,
1494,12565,"Będzin (Kielce, Poland)",1996-09-26,1996.0,17,7,
