,KeywordID,KeywordLabel,test_stat,p_value,Czechoslovakia (historical),Austria-Hungary (historical),Netherlands,Hungary,Poland,Russia,Romania,France,Italy,Greece,Germany,Ottoman Empire (historical),Belgium,Austria,Union of Soviet Socialist Republics (historical),Lithuania,Danzig (Free City Territory) (historical),Yugoslavia (historical),Sweden,Peru,Bulgaria,Tunisia,Australia,United States of America,Palestine (historical),Algeria,United Kingdom,Switzerland,Turkey,Brazil,Argentina,Morocco
1166,18472,camp covert activities,82.06032336,1.69E-06,0.997784102,0.88031692,1.054347826,0.595730162,1.187724092,0.611263003,1.202952756,1.355590062,1.771304348,1.292294028,0.72993311,0,0,0,2.460144928,3.495995423,0,0.553532609,66.42391304,0,0,0,0,0,0,0,0,0,0,0,0,0
491,15163,forced labor civilian supervisors,5.670248853,0.999999859,0.794771752,2.677327492,0,0.830411741,1.186112526,1.704127161,0,0,0,0,2.441958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,12122,false names,6.219233317,0.999999542,1.98692938,0,0,0.830411741,1.186112526,1.704127161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,15346,liberation,10.4672296,0.999793818,0.874248927,1.606396495,0,0.332164696,1.186112526,1.363301729,0.874874732,1.133766234,2.962909091,1.729324372,1.465174825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,12095,Ukrainian prisoners,18.42351308,0.963856583,0.99346469,0.669331873,0,1.245617611,1.186112526,0.852063581,0,0,0,6.484966395,1.220979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,4145,LagerfÃ_hrer,31.62195244,0.43521181,0.794771752,1.338663746,0,0.830411741,1.186112526,1.704127161,0.874874732,0,0,2.161655465,0,0,0,0,0,29.23923445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,7544,Dachau (Germany : Concentration Camp),64.07332931,0.000434912,0,0,0,1.660823481,1.186112526,3.408254322,0.874874732,0,29.62909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,15103,camp injuries,119.4606734,2.55E-12,0.69775736,1.036993043,1.214397496,0.471736247,1.179151772,0.704052536,0.993989132,3.220321932,1.530140845,2.455965364,1.261105092,3.278873239,3.825352113,0.448283451,0,0,0,0,0,0,8.197183099,0,0,0,0,4.413867822,57.38028169,0,0,0,0,0
1855,34934,Czech prisoner functionaries,7.934391287,0.999990973,0.849964235,0.818072289,1.796296296,1.522421525,1.177875634,0.520705521,1.069291339,0,0,2.642023346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,22284,British prisoners of war,243.7692269,6.95E-35,0.728540773,0,0,0.253736921,1.177875634,0.520705521,0.534645669,6.928571429,0,0,2.984615385,0,0,7.95703125,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0
531,15232,"transfers, means of transport",59.01560473,0.001759816,1.099079674,0.830585823,0.865519439,0.855816306,1.175623482,0.860209504,0.754433086,0.238459437,1.246347992,0.954765607,1.206971613,0.667686424,0.778967495,1.004137787,0.43275972,1.229948677,0.898808648,0.486854685,11.68451243,0,0,0,0,0,0,0,0,0,0,0,0,0
571,15347,forced march liberation,117.0379126,6.41E-12,0.560415979,1.132715477,1.658119658,0.234218696,1.170905956,2.403256253,1.233797698,1.598901099,4.178461538,0,1.377514793,0,0,0,0,0,0,0,0,0,0,0,0,104.4615385,0,0,0,0,0,0,0,0
118,12321,Greek prisoners,378.6154572,2.06E-61,0.448332783,0.251714551,3.316239316,0.234218696,1.170905956,0.640868334,0.24675954,0.532967033,6.964102564,11.38102365,1.607100592,11.93846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,14986,Czech kapos,7.815034903,0.999992459,0.936695279,0.525903614,2.30952381,0.978699552,1.164931946,2.008435583,1.031102362,0,0,0,0,0,0,0,0,0,0,3.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,26142,evasion,8.107319906,0.999988359,0.936695279,1.051807229,0,0.652466368,1.164931946,0,0.687401575,0,0,3.39688716,3.837362637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,14267,black market activities,8.667853829,0.999974664,0.936695279,0,4.619047619,0,1.164931946,1.338957055,1.37480315,0,0,3.39688716,1.918681319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,58291,male kapos,10.80920602,0.999709865,0.624463519,2.103614458,0,0.652466368,1.164931946,2.67791411,0.687401575,0,0,0,0,0,0,6.8203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,26083,employment assistance,17.20546328,0.978448946,1.405042918,2.629518072,0,0,1.164931946,2.008435583,0,0,0,1.69844358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,16447,brutal treatment,922.4550831,6.42E-174,0.936695279,0,0,0,1.164931946,0,1.37480315,4.454081633,23.28,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,0,0,0,0,0,0,0,0
462,15101,camp smuggling,79.29500409,4.16E-06,1.150327536,0.193753963,1.701754386,0.360573519,1.158800725,0.739949952,0.379879818,0,0,3.128711857,1.767206478,4.594736842,5.360526316,1.256373355,5.956140351,0,24.74089069,1.340131579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,15188,camp barter,156.0062423,1.33E-18,0.764967811,0.946626506,1.847619048,0.750336323,1.153282626,1.272009202,0.756141732,0.890816327,0,2.717509728,0.959340659,6.235714286,2.91,0,0,0,3.357692308,0.36375,43.65,0,6.235714286,0,0,0,0,0,0,0,0,0,43.65,0
616,15470,transfer family interactions,9.450955885,0.999932484,1.542792224,0,3.803921569,0.537325244,1.151226864,0,1.132190829,3.668067227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,15581,intergenerational genocide impact,24.60347755,0.785167195,0.771396112,1.732388377,0,1.611975732,1.151226864,0,0,0,0,0,1.580090498,0,0,11.23345588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,13215,Czechoslovakia 1945 (January 1 - May 9),20.43194817,0.926089568,0.971387697,0.545381526,3.592592593,0.507473842,1.147673695,1.388548057,0.891076115,2.30952381,0,0,1.492307692,0,0,0,8.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,15169,construction forced labor,196.4964035,5.80E-26,0.65185227,0.258338618,1.985380117,0.360573519,1.144494543,1.479899903,0.548715292,4.922932331,1.429473684,1.460065533,2.356275304,6.126315789,0,2.512746711,0,0,4.123481781,0,0,0,7.657894737,0,0,0,0,12.37044534,0,0,17.86842105,0,0,0
2556,9582,medical care,104.6464065,6.45E-10,0.437124464,0.73626506,3.233333333,0,1.141633307,0,0.481181102,12.47142857,8.148,0,1.343076923,0,0,4.77421875,0,0,0,0,0,0,0,0,0,0,0,47.00769231,0,0,0,0,0,0
489,15155,interviewee photographs (stills),24.36836631,0.795229455,0.662309793,1.115553122,0.97979798,0.553607827,1.136691171,1.420105968,0.583249821,0.944805195,0,2.161655465,3.255944056,0,0,2.893465909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,15335,Holocaust testimony sharing willingness,31.97891237,0.417765921,0.570162344,0.640230487,0,1.588613765,1.134542417,1.630034676,0,5.422360248,0,0,1.167892977,0,17.71304348,4.151494565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,16353,deportation to Auschwitz I (Poland : Concentration Camp),63.44019436,0.000520465,1.520432917,1.920691461,0,0,1.134542417,1.630034676,0,0,0,0,0,15.1826087,0,0,0,0,40.87625418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,15303,bombardments,59.4027514,0.001586127,0.820448993,0.543703429,1.790769231,0.590231114,1.134106054,0.922850401,1.095612356,2.110549451,0,0.877964681,2.314224852,2.148923077,1.253538462,1.762788462,0,1.979271255,0,0,0,0,0,0,0,0,0,2.892781065,0,0,0,0,0,0
760,16123,deportation to Auschwitz (Poland : Concentration Camp)(generic),27.61152669,0.64114154,1.183549991,0.903718847,0,0.857392628,1.130446596,1.150439636,1.042269536,0,0,0.343367655,0.678811441,0,0,2.06825361,0,0,0,0.367689531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,11742,post-conflict adaptation,23.00400062,0.848991213,1.344998349,2.548609824,2.487179487,0.351328044,1.129087886,0.360488438,0.185069655,0,0,0,1.033136095,0,0,1.836237981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,13872,camp suicides,27.39355645,0.652268741,1.175287473,0.694589679,0.610062893,0.560136221,1.123170234,0.795795231,1.13486109,0.882412399,0,0.897290948,1.520464441,0,0,0.900795991,0,0,0,0,0,0,8.235849057,0,0,0,0,4.434687954,0,0,0,0,0,0
620,15474,transfer from camps,14.29254902,0.995491143,1.289875466,0.724195141,1.06010929,0.449239138,1.122918007,1.843809715,1.419878663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3991,Block 11 (Auschwitz I),420.5044035,7.49E-70,0.27320279,1.840662651,8.083333333,0.570908072,1.121246998,1.171587423,0.300738189,3.897321429,0,1.486138132,0.839423077,0,0,2.983886719,0,0,0,0,381.9375,0,0,0,0,0,0,0,0,0,0,0,0,0
646,15639,transfer food,12.80639613,0.998385998,1.248927039,0.210361446,0.923809524,1.043946188,1.118334668,1.338957055,0.82488189,0.890816327,0,0.679377432,0.383736264,0,0,1.3640625,6.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,14330,prisoners,32.81195639,0.378214282,1.290837342,0.395310099,0,0.735666777,1.116458267,0.629040227,1.356349416,0.418504314,0,0.638341211,0.540836345,0,0,1.281669463,3.03803132,4.317202402,0,0.683557047,0,0,11.71812081,0,0,0,0,0,0,0,0,0,0,0
261,13887,non-Jewish prisoners,87.84029215,2.44E-07,0.690196521,0.775015853,0.850877193,0.721147038,1.115882179,0.246649984,0.759759635,5.743421053,0,1.877227114,0.706882591,4.594736842,0,3.769120066,5.956140351,8.46398892,12.37044534,0,0,0,22.97368421,0,0,0,0,0,0,0,0,0,0,0
1428,25359,escape decisions,36.16673331,0.239912782,0.894118221,0.669331873,4.409090909,0.207602935,1.111980493,0.42603179,0.656156049,1.417207792,0,1.080827733,2.441958042,7.936363636,9.259090909,4.340198864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,13941,platform forced labor,46.10919316,0.039583018,0.794771752,1.003997809,2.939393939,0.311404403,1.111980493,1.278095371,0.656156049,0.708603896,1.851818182,1.621241599,1.831468531,0,9.259090909,3.255149148,0,0,0,0,0,0,0,0,0,0,0,10.68356643,0,0,0,0,0,0
75,11713,hiding valuables,52.87444,0.008476274,1.030953923,0.694589679,2.440251572,0.344699213,1.107784341,1.237903693,0.544733323,1.176549865,1.537358491,0.897290948,2.027285922,0,0,1.801591981,4.270440252,0,17.73875181,0.960849057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,27929,camp corpse cremations,54.56351499,0.005583987,0.836472739,0.636278447,1.596707819,0.733017771,1.107404442,0.925698705,0.95048119,4.234126984,1.005925926,1.467790748,0.994871795,2.155555556,0,0.589409722,0,0,5.803418803,0,0,0,10.77777778,0,0,0,0,5.803418803,0,0,0,0,0,0
417,14841,camp hiding and evasion,23.44684914,0.832450645,0.92723371,1.294041621,1.371717172,1.107215654,1.107038358,0.795259342,0.845712241,1.133766234,0,1.296993279,0.406993007,2.116363636,1.234545455,0.289346591,0,3.898564593,0,0.925909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,17207,preferential treatment,100.8861,2.52E-09,0.808075791,1.114578839,2.070839398,0.691405409,1.106261428,1.009577518,0.616360073,2.08764816,0.23720524,1.661359659,1.603090359,0.508296943,0.5930131,2.362786572,0,1.872672949,1.36849177,0.741266376,0,0,2.541484716,0,0,0,0,2.73698354,0,0,5.930131004,0,0,0
903,16519,sustenance provision,35.19806869,0.276018624,0.963309629,0.826576159,1.20997921,0.607702563,1.105353306,1.247095137,0.84031627,2.333531334,0.677588358,1.285308655,1.17274908,0.725987526,1.693970894,1.389585499,0.941094941,1.337345443,0,0.635239085,0,0,0,0,0,0,0,1.954581801,0,0,0,0,0,0
256,13870,camp punishments,121.0722515,1.38E-12,0.928707147,0.687945106,1.798294401,0.721414427,1.102992294,0.854906952,0.749336533,1.664706817,1.087608454,2.010171267,1.344570891,3.107452725,0.453170189,1.593176446,1.007044865,2.146595633,2.091554719,0.566462736,0,0,1.942157953,0,0,4.531701891,0,2.091554719,13.59510567,0,0,0,0,13.59510567
380,14433,loved ones' introductions,72.08746387,4.05E-05,0.708850481,0.198990557,0.873873874,0.987516665,1.101962651,0.759948599,0.650244733,7.583976834,0,0.642654327,1.814968815,0,5.505405405,3.870988176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,12107,Hungarian prisoners,78.04372526,6.23E-06,0.774650948,0.745584871,2.182841069,0.847930976,1.101032725,1.107323134,0.649696003,4.472875226,2.06278481,1.003300005,1.360077897,1.473417722,0,0.805775316,0,0,3.966893866,0,0,0,7.367088608,0,0,0,0,3.966893866,0,0,0,0,0,0
939,16572,camp populations,118.300915,3.97E-12,0.698682544,0.784544736,1.855191257,0.748731897,1.096181864,0.614603238,0.867703627,1.788934426,1.335737705,1.949033616,1.651324086,4.293442623,0,3.130635246,0,2.636324418,0,1.669672131,50.09016393,0,7.155737705,0,0,0,0,0,0,0,16.69672131,0,0,0
666,15774,freight trains,47.39527976,0.030047056,1.139198997,0.886716065,0.957551826,0.811557377,1.094783033,0.869727288,0.864510964,0.184670709,0.643474827,1.126706896,1.246290531,0.689437315,0.804343534,1.319626111,0.446857519,1.270016106,2.784266079,0.301628825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,9393,identification papers,2.589830107,1,1.457081545,0,0,3.044843049,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,13531,ghetto medical care,2.589830107,1,1.457081545,0,0,3.044843049,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,22388,transfer to Gebhardsdorf (Germany : Concentration Camp),2.589830107,1,1.457081545,0,0,3.044843049,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,13481,persecuted group insignia,2.589830107,1,1.457081545,0,0,3.044843049,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,29991,Belgium 1940 (May 10) - 1944 (September 2),2.752901101,1,1.457081545,0,0,0,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,17056,Jewish mourning customs,2.752901101,1,1.457081545,0,0,0,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,16452,ghetto brutal treatment,2.752901101,1,1.457081545,0,0,0,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,14239,Poland 1980 (August 14) - 1985 (November 5),2.752901101,1,1.457081545,0,0,0,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,63405,camp nurses,2.752901101,1,1.457081545,0,0,0,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,28455,transfer to Mittelsteine (Germany : Concentration Camp),2.752901101,1,1.457081545,0,0,0,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,41852,"Christianstadt (Prussia, Germany)",3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10017,sons,3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,3240,granddaughters,3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,27913,transfer to Niederorschel (Germany : Concentration Camp),3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11396,Christianstadt (Germany : Concentration Camp),3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,15114,Jewish prayers,3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,46179,selections (stills),3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,39798,post-liberation family photographs (stills),3.91655735,0.999999999,2.91416309,0,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,3318,hunger,4.005918503,0.999999999,0.728540773,2.454216867,0,1.522421525,1.087269816,3.124233129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,20473,transfer to Hainichen (Germany : Concentration Camp),4.337472936,0.999999996,2.185622318,0,0,0,1.087269816,0,1.603937008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,25904,transfer to Horneburg (Germany : Concentration Camp),4.341052431,0.999999996,0,0,0,3.044843049,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,44789,camp latrines (stills),4.341052431,0.999999996,0,0,0,3.044843049,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,59736,Block 30 (Auschwitz II - Birkenau),4.341052431,0.999999996,0,0,0,3.044843049,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,26691,hiding discovery fears,4.341052431,0.999999996,0,0,0,3.044843049,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,61403,disinfection forced labor,4.45387834,0.999999994,1.457081545,4.908433735,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,16153,transfer to Neuengamme (Germany : Concentration Camp),4.45387834,0.999999994,1.457081545,4.908433735,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,28040,United States prisoners,4.45387834,0.999999994,1.457081545,4.908433735,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,16621,migration to Czechoslovakia,4.45387834,0.999999994,1.457081545,4.908433735,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,26837,"KÃ¶nig, Hans-Wilhelm",4.843627785,0.999999982,0.728540773,0,0,1.522421525,1.087269816,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,8352,"Landsberg (Bavaria, Germany)",5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,11379,Blechhammer (Germany : Concentration Camp),5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,7763,"Landsberg (Bavaria, Germany : Concentration Camp)",5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,17010,transfer to Halberstadt (Germany : Concentration Camp),5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,15244,injuries,5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,16464,forced march punishments,5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,3243,grandsons,5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,26506,"Blechhammer (Upper Silesia, Prussia, Germany)",5.794239867,0.999999814,1.457081545,0,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,15297,refugee housing,6.042029671,0.999999682,0,4.908433735,0,3.044843049,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,6789,"Himmler, Heinrich",6.908957938,0.999998302,1.821351931,0,0,0,1.087269816,0,1.603937008,0,0,0,2.238461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,48898,Organisation Todt personnel,7.382391197,0.99999619,0,0,0,3.044843049,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,15795,Polish history,7.545462191,0.999995043,0,0,0,0,1.087269816,6.248466258,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,41969,naturalization and immigration-related documents (stills),7.545462191,0.999995043,0,0,0,0,1.087269816,6.248466258,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,12087,liberation physical condition,7.631471232,0.999994321,0.728540773,1.636144578,0,1.014947683,1.087269816,0,1.603937008,0,0,0,1.492307692,0,0,5.3046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,16000,1943 documents and artifacts (stills),8.500283986,0.999979776,1.457081545,0,0,0,1.087269816,0,0,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,11427,Gleiwitz II (Germany : Concentration Camp),8.500283986,0.999979776,1.457081545,0,0,0,1.087269816,0,0,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,26433,child abandonment,8.583810255,0.999977355,1.942775393,3.272289157,0,0,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,38130,Bernadotte transports,9.24643943,0.999947156,0,4.908433735,0,0,1.087269816,6.248466258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,15508,refugee camp living conditions,10.08843532,0.999861452,0,0,0,3.044843049,1.087269816,0,0,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,22945,U.S. prisoners of war,10.08843532,0.999861452,0,0,0,3.044843049,1.087269816,0,0,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,26861,weddings (stills),10.55510643,0.999774559,1.457081545,0,0,0,1.087269816,0,1.603937008,5.196428571,0,3.963035019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,29718,"Drexler, Margot",10.70056191,0.999739256,0.971387697,3.272289157,0,1.014947683,1.087269816,0,0,6.928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,16504,liberation-related aid giving,10.75262217,0.99972551,1.699928469,0.818072289,0,0.507473842,1.087269816,1.041411043,0,0,0,2.642023346,0,0,0,5.3046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,27672,Melk (Austria),10.92144665,0.999676543,0,0,0,0,1.087269816,0,6.415748031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,7870,Melk (Austria : Concentration Camp),10.92144665,0.999676543,0,0,0,0,1.087269816,0,6.415748031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,15892,1943 photographs (stills),10.92144665,0.999676543,0,0,0,0,1.087269816,0,6.415748031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,12690,Hamburg (Germany),11.2023704,0.999578362,0.728540773,4.908433735,0,0,1.087269816,0,0,0,0,0,4.476923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,12950,"Warsaw (Warsaw, Poland)",11.28853842,0.999543539,0,2.454216867,0,0,1.087269816,3.124233129,1.603937008,0,0,7.926070039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,9293,gas vans,11.66322226,0.999361985,0.728540773,2.454216867,10.77777778,1.522421525,1.087269816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,15598,Sephardic Jewry,11.95248355,0.999182689,0,4.908433735,0,0,1.087269816,0,0,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,26646,transfer to Weisswasser (Czechoslovakia : Concentration Camp),12.36457167,0.998854636,0.728540773,0,0,2.283632287,1.087269816,0,1.603937008,0,0,0,0,0,0,0,0,0,0,8.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,4617,forced labor,12.64910193,0.998568454,0.485693848,0,0,0,1.087269816,0,3.207874016,0,0,5.284046693,2.984615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,15105,camp suicide attempts,12.79655292,0.99839796,0.874248927,0.654457831,2.874074074,0.811958146,1.087269816,0.833128834,0.855433071,4.157142857,0,1.056809339,1.193846154,0,0,0,0,0,0,2.263333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,15374,resistance fighter recruitment,13.29284508,0.997694247,0,0,0,0,1.087269816,6.248466258,0,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,29432,corpses (stills),13.64729053,0.997048301,0,0,0,0,1.087269816,3.124233129,3.207874016,0,0,7.926070039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
